CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,TARGET,AGE,YEARS_EMPLOYED
1,1,0,0,306000.0,4,1,1,1,1,1,0,0,0,2.0,0,35,7
0,0,0,0,99000.0,0,4,3,1,1,1,0,0,3,1.0,0,44,1
1,0,0,0,157500.0,4,3,1,1,1,1,0,0,4,2.0,0,40,0
1,1,0,0,180000.0,4,4,1,1,1,0,0,0,8,2.0,0,26,2
0,1,0,2,90000.0,4,4,1,1,1,1,1,0,6,4.0,0,35,10
0,0,0,0,261000.0,0,2,1,1,1,1,0,0,17,2.0,0,27,2
1,1,0,0,144000.0,4,4,1,1,1,1,0,0,4,2.0,0,40,1
1,0,0,0,90000.0,1,4,3,1,1,0,0,0,17,1.0,0,56,0
0,0,0,0,67500.0,4,4,0,1,1,0,0,0,2,2.0,0,42,0
0,0,0,0,135000.0,1,4,1,1,1,0,1,0,17,2.0,0,63,0
1,0,0,0,157500.0,0,4,0,2,1,1,0,0,16,2.0,0,40,6
1,0,0,0,130500.0,4,4,3,5,1,0,0,0,8,1.0,0,32,9
0,0,0,0,144000.0,4,4,1,1,1,0,1,0,17,2.0,0,54,12
0,0,0,0,315000.0,0,4,2,1,1,1,1,1,12,1.0,0,48,8
0,0,0,0,234000.0,4,4,4,1,1,1,0,0,8,1.0,0,60,28
0,0,0,0,94500.0,1,4,4,1,1,0,0,0,17,1.0,0,65,0
0,1,0,0,135000.0,4,4,1,1,1,1,1,0,1,2.0,0,52,18
1,0,0,1,99000.0,4,4,3,1,1,0,0,0,8,2.0,0,48,14
0,0,0,0,58500.0,4,4,1,1,1,0,1,0,16,2.0,0,37,1
1,1,1,0,180000.0,2,1,3,1,1,0,0,1,17,1.0,0,22,2
1,1,1,2,225000.0,4,4,1,1,1,1,0,0,8,4.0,0,29,6
1,1,1,0,247500.0,4,4,1,1,1,1,0,0,8,2.0,0,39,20
0,0,1,0,112500.0,4,4,1,5,1,0,0,0,14,2.0,0,43,3
0,0,1,0,126000.0,4,4,2,1,1,1,1,0,1,1.0,0,59,3
0,0,0,1,202500.0,4,4,1,1,1,0,0,0,10,3.0,0,33,9
1,1,1,1,270000.0,4,4,1,1,1,0,1,0,4,3.0,0,34,2
0,0,0,1,157500.0,4,4,3,2,1,0,0,0,1,2.0,0,30,3
0,0,1,0,225000.0,1,4,3,1,1,0,0,0,17,1.0,0,62,0
0,0,1,1,225000.0,0,4,0,1,1,0,1,1,3,3.0,0,45,5
0,0,1,0,202500.0,1,4,2,1,1,0,0,0,17,1.0,0,64,0
0,1,0,1,108000.0,4,4,1,1,1,0,0,1,14,3.0,0,43,0
0,0,1,0,76500.0,1,4,1,1,1,0,1,0,17,2.0,0,57,0
0,0,1,0,144000.0,1,4,1,1,1,0,0,0,17,2.0,0,52,0
0,0,1,0,157500.0,4,1,1,1,1,0,0,0,14,2.0,0,29,4
1,0,1,0,67500.0,4,4,3,1,1,0,0,0,8,1.0,0,46,4
0,0,1,0,67500.0,1,1,3,2,1,0,0,1,17,1.0,0,64,0
0,0,1,0,47790.0,1,4,1,1,1,0,0,0,17,2.0,0,55,0
1,0,0,0,225000.0,0,4,1,1,1,0,0,0,9,2.0,0,36,3
0,0,1,0,144000.0,1,4,1,1,1,0,1,0,17,2.0,0,60,0
0,0,1,0,99000.0,4,4,1,1,1,0,0,0,17,2.0,0,39,2
1,0,1,0,180000.0,4,4,1,1,1,0,0,0,10,2.0,0,54,9
1,1,0,0,157500.0,0,4,1,1,1,0,0,0,8,2.0,0,52,13
0,0,1,0,157500.0,2,1,3,1,1,0,0,0,17,1.0,0,54,2
0,1,1,0,360000.0,2,1,1,1,1,0,0,1,3,2.0,0,39,16
0,0,1,0,202500.0,4,4,4,1,1,0,0,0,14,1.0,0,51,3
1,0,1,1,126000.0,0,4,0,1,1,0,0,0,17,3.0,0,34,5
1,1,1,3,450000.0,4,4,0,1,1,0,0,1,10,5.0,0,47,8
1,0,0,0,135000.0,4,4,3,1,1,0,0,0,2,1.0,0,25,2
1,1,1,2,67500.0,4,4,1,1,1,0,0,0,8,4.0,0,36,1
1,0,1,0,90000.0,4,4,1,1,1,0,0,0,8,2.0,0,60,30
0,0,1,0,180000.0,1,4,1,1,1,0,0,0,17,2.0,0,65,0
0,0,1,0,148500.0,4,2,1,1,1,1,0,0,17,2.0,0,27,8
0,0,0,0,225000.0,2,4,3,3,1,0,0,0,17,1.0,0,40,10
1,1,1,0,225000.0,4,2,1,1,1,0,0,0,8,2.0,0,33,4
0,0,1,0,126000.0,4,1,1,1,1,0,1,1,3,2.0,0,27,1
1,0,1,0,157500.0,4,4,1,1,1,0,0,0,8,2.0,0,35,2
0,0,1,1,157500.0,4,4,0,1,1,0,0,0,14,3.0,0,44,4
0,0,1,0,157500.0,1,4,1,1,1,0,1,0,17,2.0,0,58,0
1,0,0,1,225000.0,4,1,1,1,1,0,0,0,3,3.0,0,37,17
0,0,1,0,69372.0,4,4,1,1,1,1,1,0,8,2.0,0,43,0
1,1,1,0,270000.0,0,1,1,1,1,0,0,0,10,2.0,0,58,4
0,0,1,0,112500.0,4,4,1,1,1,0,0,0,0,2.0,0,50,11
0,0,1,0,202500.0,1,4,2,1,1,0,0,0,17,1.0,0,56,0
0,1,1,1,157500.0,4,4,0,1,1,0,0,0,10,3.0,0,43,6
0,0,1,0,130500.0,4,4,4,1,1,0,0,0,16,1.0,0,49,9
0,0,1,0,202500.0,0,1,4,1,1,0,0,0,0,1.0,0,45,12
1,1,1,0,157500.0,1,4,1,1,1,0,1,0,17,2.0,0,53,0
0,0,1,0,180000.0,2,1,2,1,1,0,0,1,3,1.0,0,55,12
1,0,0,0,180000.0,0,4,1,1,1,0,0,0,17,2.0,0,41,4
0,0,0,0,135000.0,0,4,3,1,1,1,1,0,8,1.0,0,44,8
1,1,1,1,337500.0,0,1,1,1,1,0,0,0,17,3.0,0,31,1
0,0,1,0,180000.0,0,4,1,1,1,0,0,0,17,2.0,0,47,11
0,0,1,1,134995.5,4,4,0,1,1,1,0,0,8,3.0,0,35,5
0,0,1,0,148500.0,1,4,1,1,1,0,0,0,17,2.0,0,52,0
0,1,1,1,103500.0,4,4,2,1,1,0,0,1,8,2.0,0,28,1
1,1,1,0,256500.0,4,1,3,1,1,0,0,1,6,1.0,0,26,3
1,1,1,1,225000.0,4,1,2,1,1,0,0,0,10,2.0,0,46,9
1,1,1,0,179100.0,0,4,1,3,1,0,0,0,4,2.0,0,44,2
1,1,1,0,211500.0,0,4,1,1,1,0,0,0,8,2.0,0,58,4
0,0,1,0,166500.0,0,1,1,1,1,0,1,0,0,2.0,0,26,1
0,0,1,0,225000.0,1,1,1,1,1,0,0,0,17,2.0,0,53,0
0,0,1,0,252000.0,0,4,1,1,1,0,0,0,10,2.0,0,57,3
1,0,1,0,180000.0,4,4,1,1,1,0,0,0,8,2.0,0,50,29
1,0,1,0,360000.0,4,4,1,1,1,0,1,1,10,2.0,0,47,4
0,0,1,0,90000.0,2,4,1,1,1,0,1,0,17,2.0,0,43,9
0,0,1,0,247500.0,1,4,1,1,1,0,0,0,17,2.0,0,55,0
0,0,0,1,135000.0,2,4,3,3,1,0,0,0,17,2.0,0,33,11
1,0,1,0,270000.0,0,4,1,1,1,0,0,1,8,2.0,0,38,1
0,0,1,0,177750.0,1,1,1,1,1,0,0,0,17,2.0,0,62,0
0,0,0,1,126000.0,2,1,3,1,1,1,0,0,10,2.0,0,43,24
0,0,1,2,315000.0,2,4,2,2,1,0,0,1,8,3.0,0,33,0
1,1,1,0,135000.0,1,4,3,1,1,0,0,0,17,1.0,0,60,0
0,0,1,0,180000.0,4,1,1,1,1,0,0,0,3,2.0,0,42,4
0,0,1,0,360000.0,1,4,0,1,1,0,1,0,17,2.0,0,53,0
1,0,1,0,247500.0,0,4,1,1,1,1,1,0,4,2.0,0,25,2
1,0,1,1,315000.0,0,4,1,1,1,0,0,1,4,3.0,0,31,3
0,0,0,0,67500.0,0,4,1,2,1,0,0,0,14,2.0,0,50,0
0,1,1,0,225000.0,0,1,0,1,1,1,1,0,14,2.0,0,29,0
1,1,1,0,180000.0,4,1,1,1,1,0,0,0,17,2.0,0,55,0
0,1,1,1,292500.0,0,4,1,1,1,0,0,1,11,3.0,0,37,0
0,1,1,0,256500.0,2,1,1,1,1,0,0,0,10,2.0,0,38,9
0,0,1,0,67500.0,0,4,3,1,1,0,0,0,14,1.0,0,36,8
0,0,1,1,337500.0,4,4,1,1,1,0,0,1,3,3.0,0,35,9
1,0,1,0,135000.0,0,1,1,1,1,0,0,1,17,2.0,0,52,3
0,1,0,0,157500.0,4,4,0,1,1,1,1,0,14,2.0,0,50,7
0,0,0,0,135000.0,4,4,0,5,1,0,1,0,3,2.0,0,27,3
1,0,0,0,99000.0,4,4,1,1,1,1,0,0,14,2.0,0,29,4
0,0,0,0,103500.0,4,4,3,2,1,1,1,0,17,1.0,0,40,10
0,0,0,0,135000.0,2,4,1,1,1,1,0,0,6,2.0,0,54,9
0,0,0,1,162000.0,2,1,0,1,1,1,0,0,15,3.0,0,28,2
0,0,1,0,135000.0,4,4,1,1,1,0,0,1,8,2.0,0,38,1
1,1,1,0,292500.0,4,4,1,1,1,0,0,0,2,2.0,0,29,9
1,1,1,1,450000.0,0,1,1,1,1,0,1,1,17,3.0,0,40,2
1,1,1,1,360000.0,4,4,0,1,1,0,0,0,8,3.0,0,38,7
1,0,0,0,135000.0,4,4,1,1,1,1,0,0,6,2.0,0,28,3
0,1,0,0,135000.0,4,4,1,1,1,0,0,0,10,2.0,0,34,10
0,0,0,0,135000.0,2,4,1,1,1,0,0,0,6,2.0,0,57,10
0,0,1,0,112500.0,4,4,1,1,1,0,0,0,14,2.0,0,51,1
0,0,1,1,225000.0,4,1,3,1,1,0,0,0,14,2.0,0,29,1
0,1,1,0,211500.0,4,1,1,1,1,0,0,0,0,2.0,0,28,7
0,0,1,0,315000.0,1,4,1,1,1,0,0,0,17,2.0,0,53,0
0,0,1,0,166500.0,4,4,1,1,1,0,1,0,17,2.0,0,47,0
0,0,1,0,333000.0,4,4,0,1,1,0,1,1,3,2.0,0,53,1
0,1,1,2,72000.0,4,1,1,1,1,0,0,1,3,4.0,0,28,5
0,1,1,0,112500.0,4,4,1,1,1,0,0,0,14,2.0,0,40,1
1,1,1,0,378000.0,0,4,2,1,1,0,1,0,10,1.0,0,50,7
0,0,1,0,360000.0,4,4,4,1,1,0,1,0,14,1.0,0,56,20
0,0,1,0,180000.0,1,4,1,1,1,0,0,0,17,2.0,0,60,0
0,0,1,0,126000.0,1,4,3,1,1,0,0,0,17,1.0,0,64,0
1,1,0,0,202500.0,1,4,1,1,1,0,1,0,17,2.0,0,46,0
0,1,1,0,225000.0,1,4,0,1,1,0,0,0,17,2.0,0,63,0
1,1,1,0,450000.0,1,1,1,1,1,0,0,0,17,2.0,0,64,0
0,0,1,0,99000.0,4,4,1,1,1,1,1,0,17,2.0,0,53,4
0,0,0,1,157500.0,4,4,2,1,1,0,0,0,11,2.0,0,33,3
0,0,1,0,193500.0,4,1,1,1,1,1,1,0,3,2.0,0,64,1
0,1,0,0,121500.0,2,1,1,1,1,0,1,0,17,2.0,0,54,13
0,0,0,0,54000.0,1,4,4,1,1,0,1,0,17,1.0,0,59,0
0,1,0,0,157500.0,4,4,1,1,1,1,0,0,14,2.0,0,39,2
1,1,0,0,90000.0,4,4,3,5,1,0,1,0,4,1.0,0,27,1
1,1,1,0,135000.0,4,4,1,1,1,1,1,0,4,2.0,0,59,2
0,0,1,0,112500.0,4,1,1,1,1,0,0,0,3,2.0,0,29,2
1,1,0,0,180000.0,0,4,1,2,1,1,0,0,17,2.0,0,26,8
0,0,0,0,157500.0,2,1,1,1,1,1,1,0,3,2.0,0,31,2
0,0,0,0,56250.0,1,4,1,3,1,0,0,0,17,2.0,0,59,0
1,0,1,1,119250.0,0,4,1,1,1,1,1,0,8,3.0,0,25,0
0,0,1,0,135000.0,0,4,1,1,1,0,0,0,2,2.0,0,45,0
0,0,1,1,238500.0,4,4,1,1,1,0,0,0,3,3.0,0,33,10
0,0,1,0,247500.0,0,1,3,1,1,0,0,0,17,1.0,0,40,4
0,0,1,1,216000.0,4,4,1,1,1,0,0,1,0,3.0,0,39,1
0,1,1,1,225000.0,4,4,2,1,1,0,1,1,14,2.0,0,39,10
1,1,1,0,135000.0,4,4,1,1,1,0,0,0,8,2.0,1,29,0
0,1,1,0,810000.0,0,2,1,1,1,0,0,0,10,2.0,0,42,17
0,0,0,0,202500.0,0,4,1,1,1,0,0,0,8,2.0,0,48,6
0,0,1,0,247500.0,4,4,4,1,1,0,1,0,17,1.0,0,59,1
0,0,1,0,112500.0,1,4,1,1,1,0,0,0,17,2.0,0,54,0
0,0,0,0,225000.0,4,4,1,1,1,0,1,0,17,2.0,0,57,25
0,0,0,0,112500.0,4,4,1,1,1,1,0,0,9,2.0,0,31,6
1,1,0,0,135000.0,4,4,3,4,1,1,1,0,10,1.0,0,28,2
0,1,1,1,90000.0,4,4,1,1,1,0,1,0,2,3.0,0,33,3
0,0,1,0,157500.0,4,1,1,1,1,0,0,1,13,2.0,0,29,4
0,0,0,0,135000.0,0,4,1,1,1,0,1,0,8,2.0,0,30,2
1,0,0,0,315000.0,1,1,1,1,1,0,0,0,17,2.0,0,41,0
1,1,0,0,225000.0,4,1,1,1,1,0,1,0,17,2.0,0,32,2
0,0,1,0,135000.0,4,4,4,1,1,0,0,0,6,1.0,0,60,25
0,0,1,0,225000.0,0,4,1,1,1,0,0,0,14,2.0,0,46,8
0,0,1,0,135000.0,1,1,1,1,1,0,1,0,17,2.0,0,64,0
1,1,1,2,292500.0,0,1,1,1,1,0,0,0,6,4.0,0,42,9
0,1,1,0,157500.0,4,1,1,1,1,0,0,0,10,2.0,0,62,15
0,0,1,2,135000.0,4,1,1,1,1,1,1,1,8,4.0,0,40,0
0,0,0,0,58500.0,1,4,1,1,1,0,0,0,17,2.0,0,61,0
0,1,1,0,135000.0,1,4,1,1,1,0,1,0,17,2.0,0,63,0
0,0,0,0,405000.0,4,4,3,1,1,0,0,0,10,1.0,0,53,9
0,0,1,0,112500.0,4,4,1,1,1,0,1,0,8,2.0,0,37,15
0,1,1,1,189000.0,0,4,1,1,1,0,0,0,17,3.0,0,51,13
1,1,1,0,315000.0,0,1,1,1,1,1,1,0,10,2.0,0,40,10
0,0,0,0,135000.0,4,4,1,1,1,0,0,0,3,2.0,0,33,8
1,1,1,0,180000.0,4,4,1,1,1,1,0,0,8,2.0,0,55,22
1,1,1,0,157500.0,0,4,1,1,1,0,1,0,8,2.0,0,33,7
0,0,1,0,45000.0,4,4,1,4,1,0,0,0,1,2.0,0,54,2
0,1,1,1,630000.0,4,1,1,1,1,0,1,1,14,3.0,0,51,17
0,0,1,0,225000.0,4,4,1,1,1,0,1,0,17,2.0,0,49,0
0,0,1,0,81000.0,4,4,0,1,1,0,1,1,8,2.0,0,49,13
0,0,1,0,117000.0,4,4,1,1,1,0,0,0,11,2.0,0,43,24
0,1,0,0,135000.0,0,1,1,1,1,0,0,0,3,2.0,0,54,33
0,0,1,0,180000.0,4,1,3,1,1,0,0,0,17,1.0,0,42,24
0,0,1,0,126000.0,1,4,1,1,1,0,1,0,17,2.0,0,60,0
1,0,0,0,247500.0,0,4,1,2,1,0,1,0,4,2.0,0,34,3
1,1,1,2,157500.0,0,4,1,1,1,0,0,0,7,4.0,0,29,0
0,0,1,0,202500.0,1,4,3,1,1,0,0,0,17,1.0,0,58,0
1,1,1,1,112500.0,0,4,1,1,1,0,0,0,8,3.0,0,42,8
0,1,1,1,292500.0,4,4,1,1,1,0,0,0,3,3.0,0,34,9
0,0,0,1,81000.0,2,1,1,5,1,0,0,0,3,3.0,0,32,6
1,0,1,3,135000.0,1,4,1,1,1,0,0,0,17,5.0,0,41,0
0,0,1,1,193500.0,2,1,0,1,1,0,0,1,10,3.0,0,35,2
1,1,1,0,315000.0,4,4,1,1,1,0,0,0,17,2.0,0,44,12
1,0,0,1,292500.0,2,4,1,3,1,0,0,0,3,3.0,0,44,13
1,1,0,2,450000.0,0,4,1,1,1,0,0,0,8,4.0,0,45,11
0,1,1,1,315000.0,1,4,1,1,1,0,1,0,17,3.0,0,55,0
0,0,1,0,225000.0,4,4,1,1,1,0,0,0,14,2.0,0,38,2
0,0,1,0,202500.0,4,4,1,1,1,1,0,0,14,2.0,0,42,2
1,1,1,0,292500.0,1,4,3,1,1,0,0,0,17,1.0,0,54,0
1,0,1,0,135000.0,0,4,1,1,1,0,0,1,17,2.0,0,43,1
1,0,1,0,90000.0,0,4,1,1,1,0,0,1,8,2.0,0,29,2
0,0,1,0,405000.0,0,4,1,1,1,0,0,1,14,2.0,0,47,13
0,0,1,0,180000.0,1,4,1,1,1,0,0,0,17,2.0,0,56,0
0,0,1,0,180000.0,0,1,3,1,1,0,0,1,5,1.0,0,49,4
0,1,1,0,360000.0,0,4,1,1,1,0,1,0,18,2.0,0,64,3
0,1,1,0,162000.0,2,4,1,1,1,0,0,0,17,2.0,0,60,41
0,0,1,0,180000.0,1,4,1,1,1,0,1,0,17,2.0,0,59,0
0,0,1,0,202500.0,4,4,1,1,1,1,0,0,8,2.0,0,38,7
0,0,1,0,99000.0,1,4,4,1,1,0,1,0,17,1.0,0,62,0
0,0,1,0,427500.0,4,1,1,1,1,1,0,0,10,2.0,0,54,9
0,1,0,0,675000.0,4,4,1,1,1,0,0,0,10,2.0,0,45,19
1,0,1,0,180000.0,4,4,1,1,1,0,0,0,8,2.0,0,63,14
0,1,1,0,450000.0,1,0,0,1,1,0,1,0,17,2.0,0,59,0
0,0,1,0,180000.0,0,1,3,1,1,0,0,0,10,1.0,0,30,5
0,0,1,1,202500.0,4,4,2,1,1,0,0,0,6,2.0,0,52,2
1,1,1,2,135000.0,4,1,1,1,1,0,0,1,6,4.0,0,36,16
0,0,1,0,135000.0,4,4,1,2,1,0,0,0,17,2.0,0,45,6
0,0,1,0,90000.0,1,4,1,1,1,0,1,0,17,2.0,0,63,0
0,0,1,0,81000.0,1,4,1,1,1,0,0,0,17,2.0,0,59,0
0,0,0,2,67500.0,2,4,1,1,1,0,0,1,17,4.0,0,28,5
0,1,1,0,144000.0,0,4,0,1,1,1,1,0,11,2.0,0,35,10
0,0,1,0,157500.0,0,4,1,1,1,0,0,0,17,2.0,0,46,5
1,1,1,0,180000.0,0,4,0,4,1,0,0,1,4,2.0,0,27,4
0,1,1,0,135000.0,4,4,1,1,1,0,0,0,12,2.0,0,38,14
0,0,1,0,202500.0,0,1,1,1,1,0,1,0,10,2.0,0,48,15
0,0,1,0,85500.0,4,1,1,1,1,0,1,0,17,2.0,0,40,8
0,0,1,0,270000.0,4,4,1,1,1,0,0,0,8,2.0,0,54,2
0,1,1,0,72000.0,4,4,1,1,1,1,1,0,0,2.0,0,56,27
0,0,0,0,67500.0,4,4,4,1,1,0,0,0,2,1.0,0,53,6
0,1,0,0,247500.0,4,4,2,1,1,0,0,0,8,1.0,0,37,5
1,0,1,0,112500.0,4,4,1,1,1,0,0,0,8,2.0,0,52,16
0,0,1,0,180000.0,1,4,3,1,1,0,0,0,17,1.0,0,59,0
0,0,1,0,225000.0,4,1,1,1,1,0,1,0,10,2.0,0,32,2
0,0,1,1,121500.0,0,4,0,1,1,0,0,0,17,3.0,0,42,1
0,1,1,0,135000.0,0,4,1,1,1,1,0,0,10,2.0,0,32,3
0,0,0,0,112500.0,4,4,1,5,1,1,1,0,17,2.0,0,27,4
0,0,0,0,135000.0,4,4,1,1,1,0,0,1,8,2.0,0,26,1
0,0,1,0,144000.0,1,4,1,1,1,0,0,0,17,2.0,0,57,0
0,0,1,0,67500.0,4,1,1,1,1,0,0,0,14,2.0,0,33,3
1,1,1,0,78750.0,1,1,1,1,1,0,1,0,17,2.0,0,57,0
0,1,1,0,157500.0,2,1,1,1,1,0,0,0,10,2.0,0,41,5
0,1,0,1,135000.0,4,4,1,1,1,0,1,0,15,3.0,0,32,1
0,0,1,0,225000.0,4,4,0,1,1,1,1,0,11,2.0,0,36,14
0,0,1,0,112500.0,4,4,1,1,1,0,0,0,3,2.0,0,48,18
0,1,1,2,270000.0,2,1,1,1,1,0,0,0,1,4.0,0,48,2
0,0,0,2,112500.0,2,1,1,1,1,0,0,1,3,4.0,0,31,7
0,0,1,0,112500.0,1,3,1,1,1,0,0,0,17,2.0,0,65,0
0,0,1,0,81000.0,1,4,1,1,1,0,0,0,17,2.0,0,64,0
0,0,1,0,540000.0,4,1,1,1,1,0,0,1,17,2.0,0,50,8
0,0,1,0,171000.0,0,4,1,1,1,0,0,0,17,2.0,0,58,15
0,1,1,0,180000.0,0,4,1,1,1,0,1,0,8,2.0,0,42,3
0,0,1,0,247500.0,0,1,3,1,1,0,0,0,3,1.0,0,59,37
0,0,1,0,162000.0,0,4,1,1,1,0,1,0,18,2.0,0,51,7
0,0,1,2,175500.0,0,1,1,1,1,0,1,1,14,4.0,0,46,3
1,1,1,0,180000.0,4,1,0,1,1,0,0,0,4,2.0,0,32,8
1,0,1,0,256500.0,1,4,1,1,1,0,1,0,17,2.0,0,63,0
0,1,1,0,112500.0,4,4,1,1,1,0,0,0,8,2.0,0,41,15
0,0,1,0,112500.0,2,1,1,1,1,0,0,1,3,2.0,0,37,10
0,1,1,0,225000.0,1,4,3,1,1,0,0,0,17,1.0,0,59,0
0,0,0,0,36000.0,4,4,1,5,1,1,0,0,3,2.0,1,39,1
1,1,0,0,180000.0,4,4,1,1,1,1,1,0,8,2.0,0,31,3
0,1,0,0,382500.0,0,1,3,1,1,1,1,1,10,1.0,0,41,2
0,1,0,1,315000.0,4,1,1,1,1,1,1,1,14,3.0,0,39,2
0,0,0,0,90000.0,4,4,1,1,1,1,0,0,8,2.0,0,40,4
0,0,0,0,99000.0,4,4,1,1,1,0,1,0,8,2.0,0,28,6
0,1,0,0,216000.0,4,4,3,1,1,1,1,0,17,1.0,0,54,27
0,1,0,0,112500.0,1,4,1,1,1,0,0,0,17,2.0,0,59,0
0,0,0,0,180000.0,4,1,1,1,1,1,1,0,16,2.0,0,42,6
0,0,0,0,121500.0,1,1,2,1,1,0,0,0,17,1.0,0,55,0
0,0,1,1,135000.0,4,4,3,1,1,0,0,1,17,2.0,0,39,3
0,0,1,0,189000.0,4,4,3,1,1,0,0,0,8,1.0,0,47,17
0,0,1,0,180000.0,4,4,0,1,1,0,0,0,8,2.0,0,32,0
0,0,1,0,252000.0,0,4,3,1,1,0,0,0,8,1.0,0,51,3
0,1,0,3,450000.0,0,1,1,2,1,0,1,0,3,5.0,0,37,4
0,0,1,0,382500.0,0,4,0,1,1,0,0,0,14,2.0,0,46,8
0,0,0,0,148500.0,4,4,4,2,1,0,0,0,1,1.0,0,64,7
1,1,1,0,427500.0,4,4,0,1,1,0,0,0,10,2.0,0,54,3
0,0,1,0,225000.0,0,4,2,1,1,0,0,1,17,1.0,0,50,2
0,0,1,0,90000.0,1,4,3,1,1,0,0,0,17,1.0,0,53,0
0,0,0,0,112500.0,4,4,1,2,1,1,0,0,11,2.0,0,59,16
1,1,0,3,337500.0,4,4,1,1,1,0,0,0,3,5.0,0,29,2
0,0,1,0,112500.0,1,4,0,1,1,0,1,0,17,2.0,0,54,0
1,0,1,0,90000.0,4,4,1,1,1,1,1,0,16,2.0,0,51,8
1,1,1,0,270000.0,4,4,1,1,1,0,0,0,16,2.0,0,55,1
0,0,1,1,157500.0,4,4,1,1,1,0,0,0,15,3.0,0,42,1
1,0,1,0,427500.0,0,1,3,1,1,0,1,1,8,1.0,0,43,11
1,0,1,0,180000.0,4,4,0,1,1,0,0,1,8,2.0,0,36,2
0,0,0,0,171000.0,4,4,1,1,1,0,1,0,2,2.0,0,52,8
1,1,0,0,135000.0,4,4,3,5,1,1,1,0,4,1.0,0,49,3
0,0,0,0,360000.0,1,1,1,1,1,0,1,0,17,2.0,0,56,0
1,1,0,0,180000.0,0,4,1,1,1,1,0,0,10,2.0,0,51,8
1,0,0,3,315000.0,4,1,1,1,1,1,0,0,10,5.0,0,41,8
1,1,0,2,121500.0,4,4,1,1,1,1,1,0,4,4.0,0,43,2
1,1,0,0,121500.0,4,4,1,1,1,1,1,0,17,2.0,0,57,19
0,0,0,0,126000.0,0,4,1,1,1,1,0,0,10,2.0,0,45,15
1,0,0,2,135000.0,0,4,2,5,1,0,0,0,8,3.0,0,34,1
1,0,0,0,180000.0,2,1,1,2,1,0,1,1,10,2.0,0,55,2
1,0,1,1,900000.0,4,4,1,1,1,0,0,0,8,3.0,0,42,12
0,0,1,0,180000.0,1,4,1,1,1,0,0,0,17,2.0,0,54,0
1,1,0,2,225000.0,4,4,1,1,1,0,1,0,10,4.0,0,33,9
0,0,1,0,180000.0,4,1,1,1,1,0,0,0,3,2.0,0,59,28
1,1,1,0,135000.0,0,4,1,1,1,1,0,0,8,2.0,0,36,10
1,1,0,0,81000.0,2,4,3,2,1,0,0,0,4,1.0,0,28,0
0,0,1,0,180000.0,0,4,1,1,1,0,1,0,11,2.0,0,57,11
0,0,1,0,94500.0,4,4,1,1,1,1,1,0,8,2.0,0,44,7
1,1,0,0,135000.0,4,4,0,1,1,0,0,0,17,2.0,0,54,11
0,1,0,0,225000.0,0,4,0,1,1,0,0,0,8,2.0,0,31,3
0,0,1,0,315000.0,0,4,1,1,1,0,0,0,8,2.0,0,53,5
0,1,1,0,148500.0,4,4,1,1,1,0,0,0,8,2.0,0,56,13
0,0,1,0,337500.0,0,1,3,1,1,0,1,0,15,1.0,0,31,3
1,1,1,2,225000.0,4,4,1,1,1,0,1,0,8,4.0,0,32,3
0,0,0,0,121500.0,1,4,1,1,1,0,0,0,17,2.0,0,58,0
0,0,0,0,135000.0,1,4,1,1,1,0,0,1,17,2.0,0,58,0
0,0,1,0,112500.0,4,1,3,1,1,1,0,0,17,1.0,0,41,2
0,0,1,0,112500.0,4,4,1,1,1,0,0,0,8,2.0,0,49,7
0,0,1,0,135000.0,1,4,3,1,1,0,0,0,17,1.0,0,66,0
1,0,1,0,315000.0,2,4,3,4,1,0,0,0,3,1.0,0,33,6
0,1,1,0,99000.0,4,1,1,1,1,0,1,1,8,2.0,0,44,22
1,1,1,0,225000.0,0,1,1,1,1,0,0,0,10,2.0,0,29,0
1,0,1,0,207000.0,4,4,1,1,1,0,1,0,4,2.0,0,43,2
1,0,1,1,202500.0,4,4,1,1,1,0,0,1,4,3.0,0,26,3
0,1,1,0,121500.0,0,4,1,1,1,1,1,0,3,2.0,0,48,4
0,0,1,1,144000.0,0,1,1,1,1,0,1,1,10,3.0,0,34,10
1,0,1,0,315000.0,0,1,1,1,1,0,0,0,10,2.0,0,54,11
0,0,1,0,90000.0,4,1,1,1,1,1,1,0,3,2.0,0,43,7
0,0,1,0,180000.0,2,4,3,1,1,0,0,1,11,1.0,0,37,8
0,1,1,0,288000.0,4,1,1,1,1,0,1,1,10,2.0,0,39,8
0,0,1,0,157500.0,0,4,1,1,1,1,1,1,2,2.0,0,37,11
0,0,1,0,108000.0,1,4,4,1,1,0,0,0,17,1.0,0,60,0
1,1,1,2,180000.0,0,4,1,1,1,0,0,0,4,4.0,0,39,1
0,0,1,0,171000.0,4,4,1,1,1,0,0,0,8,2.0,0,53,1
0,0,1,3,202500.0,4,2,1,0,1,0,1,1,11,5.0,0,43,23
0,0,1,0,180000.0,0,1,1,1,1,0,0,1,12,2.0,0,40,3
1,1,1,0,135000.0,4,4,1,1,1,1,1,0,8,2.0,0,58,9
